<<<<<<< HEAD
n_samples,n_features,log_n_samples,log_n_features,feature_ratio,target_mean,target_std,target_skew,target_kurtosis,mean_feature_skew,mean_feature_kurtosis,mean_abs_corr,max_abs_corr,mean_predictor_r2,decision_stump_r2,simple_rule_r2,LGBMRegressor_1pct_r2,XGBRegressor_1pct_r2,RandomForestRegressor_1pct_r2,DecisionTreeRegressor_1pct_r2,HistGradientBoostingRegressor_1pct_r2,GradientBoostingRegressor_1pct_r2,MLPRegressor_1pct_r2,BayesianRidge_1pct_r2,LinearRegression_1pct_r2,SVR_1pct_r2,TabPFNRegressor_1pct_r2,tree_advantage,tabpfn_suitable,svm_suitable,linear_favorable,BayesianRidge_rank,TabPFNRegressor_rank,LinearRegression_rank,RandomForestRegressor_rank,MLPRegressor_rank,SVR_rank,XGBRegressor_rank,LGBMRegressor_rank,HistGradientBoostingRegressor_rank,GradientBoostingRegressor_rank,DecisionTreeRegressor_rank
130,9,4.875197323201151,2.302585092994046,0.06923076923076923,22.182923076923075,15.79715614358648,0.1696121535979699,-0.924572178082288,0.7478757928915235,-0.5744710721707289,0.2422023890396363,0.6711022888904369,-0.17744734430340525,0.4022023704067985,0.4082202089196212,,,,,,,,,,,,-0.006017838512822671,1,1,0,3,2,1,10,6,11,4,8,5,7,9
286,9,5.659482215759621,2.302585092994046,0.03146853146853147,24.657342657342657,10.340094340985871,0.0559335100004539,0.04978598191123762,0.8657747670033821,-0.780482320370441,0.15120819154136422,0.6897508703827541,-0.001232126625086094,0.02410405720665265,-0.06635310521442506,-0.04210958629930839,-0.25887763500213623,-0.11180468170221536,-0.3973780284135735,-0.04210958629930839,-0.37907350765839976,-0.22093389180428757,-0.44395253248260036,-0.7538477526961618,-0.08724546917314457,-0.0810784101486206,0.09045716242107771,1,1,0,3,4,1,2,6,10,8,9,7,5,11
294,13,5.68697535633982,2.6390573296152584,0.04421768707482993,0.36054421768707484,0.48015839551078354,0.5808740766245468,-1.66258530710558,0.9525865186989262,-0.2012680892831189,0.12579943391674037,0.6255101133374147,-0.020128589679110798,0.3111109199420051,0.3052807445604754,-0.15939695550351285,0.15590053757216515,0.21015105386416866,0.11416861826697888,-0.15939695550351285,0.31093801561447487,-1.9100609535271333,0.40194204590713234,0.010946733304068701,0.4137547363893631,0.21087965629458172,0.005830175381529745,1,1,0,3,9,5,1,6,4,7,8,10,2,11
2536,72,7.838737559599282,4.290459441148391,0.028391167192429023,0.028785488958990538,0.16720312372794466,5.6364319102999545,29.769364679447598,2.237963952596805,4.185915254953202,0.2964514268297309,0.9765890328258696,-0.0005002518136703049,0.03928631591793885,0.00970868925140389,-0.041382635454753514,-4.378512859344482,-0.5180923009446692,-4.134952766531713,-0.041382635454753514,-2.164619180087275,-271330.26961373823,-2.703769110795764,-2.704018727169691,-0.11281643922003726,-0.03927743434906006,0.029577626666534962,0,1,0,1,3,2,4,8,11,5,7,6,9,10
40768,10,10.615677267673389,2.3978952727983707,0.0002452904238618524,-8.856154932166723,10.419985218280704,-0.8348120738365788,-0.4719455845058138,1.5851121926492189,2.7754894097451333,0.0488411029028545,0.746782249027165,-1.7286257531390348e-05,0.40936516664419675,0.814649265156179,0.9785565412045174,0.981022620552583,0.9908214216322103,0.9556412959659161,0.9751810349441572,0.9888978519971704,0.6977886188165818,0.7928292615437043,0.7926023613383812,0.1443004933509987,0.8853586889615223,-0.4052840985119822,0,0,1,10,9,11,8,2,1,6,4,3,7,5
60,10,4.110873864173311,2.3978952727983707,0.16666666666666666,2.45,1.4425093876066573,1.3158720530037926,2.2206136350404613,0.5102431876830849,-1.2043628165668439,0.17600340286594265,0.9118569097197187,-0.03193499622071028,0.10448170063554707,0.3538417781195061,,,,,,,,,,,,-0.24936007748395905,1,0,0,5,2,8,9,4,1,7,10,6,3,11
159,9,5.075173815233827,2.302585092994046,0.05660377358490566,0.33962264150943394,0.750933914797449,2.6499623961048604,7.5509673757779865,0.8987785497978786,-0.5638854165752196,0.13935720811986688,0.3703031243368194,-0.012801714715307222,0.06293325918887394,0.05204758067805293,-0.03532846715328475,-0.15031957626342773,-0.07213211678832154,-0.02919708029197099,-0.03532846715328475,0.171814274753736,-0.12087115317160912,-0.07434403484874808,-139.29620027906822,-0.14274982301264205,0.08469957113265991,0.010885678510821006,1,1,0,5,2,1,9,3,11,8,7,6,4,10
315,13,5.755742213586912,2.6390573296152584,0.04126984126984127,602.7904761904762,208.5636302086368,1.3076900419642823,3.9365549614357294,0.7778051036715143,1.202754828907901,0.15491425608809936,0.871841504273307,-0.001701751454408873,-0.006788802730575361,0.03461566693736429,-0.12557306846997673,-0.44945573806762695,-0.10360582429843057,-0.21435452520985532,-0.12557306846997673,-0.11630137373746141,-5.575889748408059,-0.12556444445140547,-1.84794014132709,-0.14803659054912854,0.002703726291656494,-0.04140446966793965,1,1,0,3,1,2,4,5,11,6,9,8,7,10
1945,18,7.57353126274595,2.9444389791664403,0.009254498714652956,0.8210796915167096,0.9446740797982013,0.3627577040837729,-1.78093581779087,3.8788813714344546,13.05060216327307,0.12929844837107246,0.47774824082370404,-0.00037229933420190875,0.26562135808838205,0.638793251538144,-0.06545974450464742,-0.015529036521911621,0.109395207716532,-0.8390980913413253,-0.06545974450464742,-0.758874510166659,-422.4158297309553,-0.12951919069782636,-1.1731261611336885,-0.8765954916834564,-0.41180896759033203,-0.373171893449762,0,1,0,9,8,1,11,5,10,3,2,4,6,7
120,19,4.795790545596741,2.995732273553991,0.15833333333333333,4.408333333333333,9.811978931670998,2.7945907941885335,7.35912001685414,1.075371480036491,4.460483066751151,0.09378597979789426,0.5,-0.2259756681144207,-0.5453843820264819,-0.2941914800311578,,,,,,,,,,,,-0.25119290199532407,1,1,0,2,9,3,1,4,6,11,5,10,8,7
418,19,6.037870919922137,2.995732273553991,0.045454545454545456,0.8301435406698564,0.9546413833391239,0.344177130352537,-1.8139737280082764,1.7843908471703551,2.9236733917897944,0.15097128992847034,0.5520799215143225,-0.009757725791328387,0.22712020447948,0.5005664103015524,-0.04420640809443466,-0.46926307678222656,0.12073417875210823,-0.4533558178752104,-0.04420640809443466,-0.4271365498677284,-0.07652087005433295,-0.9177936225869585,-0.9177999834156503,-0.24623459291012528,-0.0689396858215332,-0.27344620582207235,1,1,0,8,9,1,10,5,7,6,4,3,2,11
67,14,4.219507705176107,2.70805020110221,0.208955223880597,43341.20895522388,74272.70604756488,2.9248891423621606,8.833217892679823,3.0625483534034563,7.900227151508844,0.5636046911945339,0.996934435086529,-0.11579965491919486,0.5898752282069006,1.0,,,,,,,,,,,,-0.41012477179309936,1,0,0,9,1,3,10,5,11,7,6,8,4,2
506,13,6.2285110035911835,2.6390573296152584,0.025691699604743084,22.532806324110677,9.188011545278203,1.104810822864635,1.4686287722747462,1.9673567652316633,3.025389930368731,0.3514511018123754,0.7692301132258279,-0.03469753992352409,0.415876711948333,0.6884726255119309,-0.23697432554184683,0.45131259101371424,0.5416921154101921,0.4607835856996265,-0.23697429972663753,0.49115970601209546,0.27048993250216136,0.45547016546012653,-1.3544009197200335,0.014423420626404115,0.684780333001795,-0.2725959135635979,1,1,0,9,8,1,10,4,11,5,3,6,2,7
534,10,6.282266746896006,2.3978952727983707,0.018726591760299626,9.024063670411985,5.13428271083192,1.6925141194308615,4.933935997057893,1.0589642200915297,0.4704763286917615,0.10226119298046414,0.9779612460682162,-0.00576530023835109,0.18316152930904628,0.30166709279243353,-0.005508720304962411,-0.4552318519969816,-0.08816995279247375,-1.419981516117378,-0.005508719298166209,-0.9078686208871407,0.1577146180474578,-0.00536650429905583,-66.99221747247745,-0.3466914188143351,-0.09032748957826486,-0.11850556348338726,1,1,0,4,3,1,2,8,7,5,10,6,9,11
>>>>>>> 9caf892c105aaa5d676a498babdf78279ca0736b
