n_samples,n_features,log_n_samples,log_n_features,feature_ratio,target_mean,target_std,target_skew,target_kurtosis,mean_feature_skew,mean_feature_kurtosis,mean_abs_corr,max_abs_corr,mean_predictor_r2,decision_stump_r2,stump_vs_mean_r2_ratio,simple_rule_r2,rule_vs_mean_r2_ratio,tree_advantage,tabpfn_suitable,svm_suitable,linear_favorable,BayesianRidge_rank,LinearRegression_rank,SVR_rank,RandomForestRegressor_rank,GradientBoostingRegressor_rank,LGBMRegressor_rank,HistGradientBoostingRegressor_rank,XGBRegressor_rank,DecisionTreeRegressor_rank,MLPRegressor_rank
107,1024,4.68213122712422,6.932447891572510,9.570093457943930,5.680420563599770,1.0556321092687600,2.1302606764465600,4.336027133308950,4.853532057896210,29.28815642699130,0.06916322418314070,1.0,-0.10553621304619000,0.1767190648817520,1767190648.817520,0.5647375058591830,5647375058.5918300,-0.3880184409774310,0,0,0,7,6,10,3,8,1,5,2,4,9
728,1024,6.591673732008660,6.932447891572510,1.4065934065934100,6.026723874794260,1.135759491135480,0.28195524310387100,-0.6961071782759330,4.954876555177650,29.94541743001900,0.04379567392199200,1.0,-0.006411003087087640,0.1315315665177160,1315315665.1771600,-0.1542870627045800,-1542870627.045800,0.2858186292222960,0,0,0,7,6,10,3,8,1,5,2,4,9
149,1024,5.0106352940962600,6.932447891572510,6.87248322147651,5.936872498301050,0.8614913796355240,0.3474194162612530,0.48635202895196000,4.2919961669671300,23.925268893441200,0.08063011324232000,1.0,-0.05292616919118530,-0.20859859656160200,-2085985965.6160200,-0.08664618352101080,-866461835.2101080,-0.12195241304059100,0,0,0,7,6,10,3,8,1,5,2,4,9
141,1024,4.955827057601260,6.932447891572510,7.26241134751773,6.921553199172870,1.183146578764970,0.08951426818841020,0.6898808472136290,3.7543512062356400,14.15296180477750,0.08654354807798530,1.0000000000000000,-0.006463860492836430,0.4208711262150520,4208711262.1505200,0.12484899626207800,1248489962.6207800,0.2960221299529740,0,0,0,7,6,10,3,8,1,5,2,4,9
2998,1024,8.00603417874901,6.932447891572510,0.34156104069379600,6.220045689664900,1.1799192088861000,0.06398476476754280,-0.6440470553356840,4.656518142556690,25.700925657474600,0.03836404136898320,0.9678151038063490,-0.003340778451313530,0.1349297470255510,1349297470.2555000,0.18281278880471400,1828127888.0471400,-0.04788304177916310,0,0,0,7,6,10,3,8,1,5,2,4,9
108,1024,4.6913478822291400,6.932447891572510,9.481481481481480,5.6173703317289,0.9285478913556920,0.17460809474336500,-0.584816606304102,3.892919601885890,17.124344390768700,0.0793590384443838,1.0,-0.010129993545435800,0.08075078892003360,807507889.2003360,0.40498217076559700,4049821707.6559700,-0.32423138184556400,0,0,0,7,6,10,3,8,1,5,2,4,9
81,1024,4.406719247264250,6.932447891572510,12.641975308642000,5.11292592390084,0.4370689166219040,4.652303649787330,24.072788616317300,4.640925648362920,26.70489627697760,0.07594990774172540,1.0,-0.03946875899482330,-0.00334979295982607,-33497929.5982607,-0.1899997139017590,-1899997139.017590,0.18664992094193300,0,0,0,7,6,10,3,8,1,5,2,4,9
406,1024,6.008813185442600,6.932447891572510,2.522167487684730,6.5738497391122900,1.600154146418270,0.21860795335317700,-0.592017927513004,3.9030764477846700,18.385829013428100,0.04856837480970560,1.0,-0.002558929746043330,0.31749260143128600,3174926014.3128600,0.43793119868997400,4379311986.899740,-0.12043859725868700,0,0,0,7,6,10,3,8,1,5,2,4,9
40,1024,3.713572066704310,6.932447891572510,25.6,6.7710749983787500,1.133235251544620,0.6302857007479080,0.12225650457750400,4.973040281224470,38.52211860394480,0.1644851651230150,1.0,-0.029705834007665500,0.39093245340338700,3909324534.033870,0.21240164771939200,2124016477.1939200,0.17853080568399500,0,0,0,7,6,10,3,8,1,5,2,4,9
24,1024,3.2188758248682000,6.932447891572510,42.666666666666700,7.050999999046330,1.084599575585620,0.25894488424990600,-0.8555324857386900,7.1989902106560000,88.52024373041830,0.19867748426883600,1.0,-1.1143222654587300,-2.63169697405734,-26316969740.5734,-1.0620797063494200,-10620797063.494200,-1.5696172677079200,0,0,0,7,6,10,3,8,1,5,2,4,9
17,1024,2.8903717578961600,6.932447891572510,60.23529411764710,7.97317642324111,0.5146498592859600,-1.0110701291719200,0.9359196405299060,3.918232126740970,15.743251229212500,0.26650254492716300,1.0000000000000000,-0.05211932889237650,-0.13277432696495500,-1327743269.6495500,-0.3696889554926180,-3696889554.9261700,0.23691462852766200,0,0,0,7,6,10,3,8,1,5,2,4,9
124,1024,4.8283137373023000,6.932447891572510,8.258064516129030,5.571370990045610,1.1271035400627200,0.6901277909515310,-0.5617288654757860,4.253402330060580,20.99676310833360,0.08541500477493010,1.0,-0.007946335290246690,0.3425254335068050,3425254335.068050,0.7851388993348840,7851388993.348830,-0.44261346582807800,0,0,1,7,6,10,3,8,1,5,2,4,9
79,1024,4.382026634673880,6.932447891572510,12.962025316455700,5.230911381636990,0.5433994683748110,2.902123567854220,8.581250958982990,4.565548481323350,25.78371113433430,0.07658179018949410,1.0,-9.14583712541273E-07,-0.47581000937093100,-4758100093.709310,-0.33635691996224000,-3363569199.6224000,-0.13945308940869000,0,0,0,7,6,10,3,8,1,5,2,4,9
84,1024,4.442651256490320,6.932447891572510,12.19047619047620,5.473821412949340,0.9379423350819610,2.20122021205517,5.0097512315520800,4.775516434652640,27.60449155103850,0.07505084443557330,1.0,-0.5668698948018440,-1.5188946563928100,-15188946563.928100,-1.0383407249131100,-10383407249.131100,-0.4805539314796980,0,0,0,7,6,10,3,8,1,5,2,4,9
83,1024,4.430816798843310,6.932447891572510,12.337349397590400,5.252578304474610,0.686591603380428,2.6496563854031900,6.623297596017690,4.55500662702084,25.452222138282000,0.0752541869307209,1.0,-0.023640675665537600,0.3952488981786560,3952488981.786560,0.3895511024097360,3895511024.0973600,0.005697795768919930,0,0,0,7,6,10,3,8,1,5,2,4,9
1243,1024,7.126087273299130,6.932447891572510,0.8238133547868060,6.012751364842210,1.3450502751899900,0.6708732578136410,-0.13956602634799900,4.408251371884050,23.90863273961420,0.040561571873902500,0.9504173665941330,-0.0001169852005713510,0.04386164048647880,438616404.8647880,-3.8788887769203900,-38788887769.20390,3.922750417406870,0,0,0,7,6,10,3,8,1,5,2,4,9
80,1024,4.394449154672440,6.932447891572510,12.8,5.4125750124454500,0.7684484854269420,1.995321190936680,3.078262430733560,4.7108223740978100,26.8241087346534,0.07625595978189420,1.0,-0.1214707367319390,-0.6368759456811650,-6368759456.811650,0.19674443230009600,1967444323.0009600,-0.8336203779812610,0,0,0,7,6,10,3,8,1,5,2,4,9
63,1024,4.1588830833596700,6.932447891572510,16.253968253968300,6.295079359932550,1.2008303085367800,0.485402638734232,-0.3907925188461220,5.036639123103920,31.51123441833350,0.12286565690867100,1.0,-0.13868053516380400,0.05310369244247090,531036924.42470900,0.7023372236357710,7023372236.357710,-0.6492335311933000,0,0,1,7,6,10,3,8,1,5,2,4,9
41,1024,3.7376696182833700,6.932447891572510,24.975609756097600,4.342048772951450,0.3392667100157180,0.8417643904447810,-0.016244587868174100,3.0894144008217900,9.285037469377620,0.22715586066080200,1.0,-0.42261408128574800,-0.18582823317249000,-1858282331.7249000,0.12684297630977600,1268429763.0977600,-0.31267120948226600,0,0,0,7,6,10,3,8,1,5,2,4,9
186,1024,5.231108616854590,6.932447891572510,5.505376344086020,4.9441989134716700,0.8741873334449130,0.6736920166166130,-0.5746446339970130,4.4909718036978,25.56137503014210,0.06218706063005760,1.0,-0.027648170371115800,-3.92738894205991E-05,-392738.8942059910,0.22934874911201700,2293487491.1201700,-0.22938802300143800,0,0,0,7,6,10,3,8,1,5,2,4,9
116,1024,4.762173934797760,6.932447891572510,8.827586206896550,7.177586181410430,1.1604175304651900,-0.19697447678206000,-1.208103712147160,6.299612767901110,65.76345700457190,0.09098028452999640,1.0,-1.75504189803277E-05,0.45742212928449800,4574221292.844980,0.7074393536337780,7074393536.337780,-0.25001722434928100,0,0,1,7,6,10,3,8,1,5,2,4,9
86,1024,4.465908118654580,6.932447891572510,11.906976744186000,5.986779052157730,1.1009842288818200,0.9629353732483530,0.005760051796587010,4.662059264884870,26.94834549600230,0.07427306483727700,1.0,-0.001710336355861490,-0.7313859149305010,-7313859149.305010,0.13235075909898400,1323507590.989840,-0.8637366740294860,0,0,0,7,6,10,3,8,1,5,2,4,9
16,1024,2.833213344056220,6.932447891572510,64.0,7.641687363386150,0.856672130496391,-0.8001597598845120,0.4401861002117800,5.514562882750380,41.34600379455000,0.3772093385405410,1.0000000000000000,-0.4355092114014800,-0.011085830577370400,-110858305.77370400,0.006912163106729260,69121631.06729260,-0.01799799368409970,0,0,0,7,6,10,3,8,1,5,2,4,9
154,1024,5.043425116919250,6.932447891572510,6.64935064935065,5.425415596404630,0.8220929470724950,1.493816517684370,2.5971265514333100,4.707139490756790,28.22357681402660,0.06399599628884210,1.0,-0.02556221735775080,0.1374456717243260,1374456717.243260,0.3240368719114140,3240368719.114140,-0.1865912001870880,0,0,0,7,6,10,3,8,1,5,2,4,9
413,1024,6.025865973825310,6.932447891572510,2.4794188861985500,6.136973383351620,1.1232131949374900,0.39082979898632500,-0.46160904521417300,4.026791758128640,19.21848981146460,0.05114189056180540,1.0,-0.0028967500403565000,0.06214631264773010,621463126.4773010,0.40673850867885400,4067385086.7885400,-0.3445921960311240,0,0,0,7,6,10,3,8,1,5,2,4,9
257,1024,5.552959584921620,6.932447891572510,3.9844357976653700,9.17546304932828,0.8645317644554020,-1.7618799240707300,4.9750223094138000,3.7210479975681500,14.566415678009100,0.04754357697131520,1.0,-0.01625719874372860,0.0601313798378581,601313798.378581,0.4852879563846570,4852879563.846570,-0.4251565765467990,0,0,0,7,6,10,3,8,1,5,2,4,9
4085,1024,8.315321775377570,6.932447891572510,0.2506731946144430,6.389436706160100,1.5759842481462000,-0.4915140236724880,5.443524736992940,4.86233424448163,28.259346408851800,0.035750824939070700,0.9834217160823460,-0.0005571658977598930,0.12420437695627800,1242043769.5627800,0.5113308464388830,5113308464.388830,-0.38712646948260500,0,0,0,7,6,10,3,8,1,5,2,4,9
4089,1024,8.316300249036850,6.932447891572510,0.2504279775006110,6.317110034590920,1.551065425632830,0.34540826004447,-0.6562210550526910,5.2313895817676400,32.32653904941860,0.0336140886449505,0.9788285577388390,-2.20032182554064E-05,0.21550510980042200,2155051098.0042200,0.5057960824235020,5057960824.235020,-0.29029097262308000,0,0,0,7,6,10,3,8,1,5,2,4,9
126,1024,4.844187086458590,6.932447891572510,8.126984126984130,7.143444466212440,1.1388614569771700,-0.6555376831427610,-0.7993712056759880,4.109216666585940,18.2726933135801,0.07185685609829470,1.0,-0.08927477739443000,-0.19987101355265800,-1998710135.5265800,0.41220952549627400,4122095254.9627400,-0.6120805390489320,0,0,0,7,6,10,3,8,1,5,2,4,9
60,1024,4.110873864173310,6.932447891572510,17.066666666666700,6.295900003115340,0.846735832952026,0.9936150713896440,1.2373620356970500,4.182499599014300,16.278546002039700,0.13393617719640900,1.0,-0.019354064676335500,-0.003783377475015780,-37833774.75015780,-0.004200584239186350,-42005842.39186340,0.00041720676417056300,0,0,0,7,6,10,3,8,1,5,2,4,9
18,1024,2.9444389791664400,6.932447891572510,56.888888888888900,7.590833372539940,0.895898472378797,0.6317074658195840,1.6911713789019000,4.2100902980846300,18.2734258625482,0.2915752582887390,1.0000000000000000,-0.08439181553629130,-0.005024696827484080,-50246968.274840800,0.06080366735568130,608036673.5568130,-0.0658283641831654,0,0,0,7,6,10,3,8,1,5,2,4,9
151,1024,5.0238805208462800,6.932447891572510,6.781456953642380,5.290390725167380,0.9720862105720690,0.37774682137530100,-0.5549126694476710,4.619515073222690,23.64976190909110,0.07017574543574870,1.0,-0.001923349987980940,0.29903155622755200,2990315562.2755200,0.21893888766721500,2189388876.6721500,0.0800926685603367,0,0,0,7,6,10,3,8,1,5,2,4,9
15,1024,2.772588722239780,6.932447891572510,68.26666666666670,7.623266569773360,1.3228471477821800,0.4263495655967850,-1.0198697484316800,3.232535956482510,9.959685202054700,0.3035587210030310,1.0000000000000000,-0.6142285497395230,-1.3830490830359300,-13830490830.359300,-1.284812159186630,-12848121591.86630,-0.09823692384929620,0,0,0,7,6,10,3,8,1,5,2,4,9
73,1024,4.30406509320417,6.932447891572510,14.027397260274000,5.394123299481120,0.7776697175277160,2.5852206344692200,7.756590811705650,4.572485020185190,26.02259658757750,0.0789852845353466,1.0,-0.003923514450741240,-0.058257436176262400,-582574361.7626240,0.09437959197749350,943795919.7749350,-0.1526370281537560,0,0,0,7,6,10,3,8,1,5,2,4,9
34,1024,3.5553480614894100,6.932447891572510,30.11764705882350,6.0512058594647600,1.3761491441574200,-0.29729012448710800,-1.4789071438556500,4.248587097072390,18.496423721294100,0.14883663042272600,1.0,-0.21664608459705400,0.33750993854428,3375099385.4428,0.6543643893062590,6543643893.062590,-0.3168544507619790,0,0,0,7,6,10,3,8,1,5,2,4,9
74,1024,4.31748811353631,6.932447891572510,13.837837837837800,5.421351361919090,0.7579981688853340,1.7702620264608800,1.9787693788081100,4.561121541087100,25.93948781924180,0.07876386398535030,1.0,-0.005997916524075780,0.49178127669284800,4917812766.928480,0.580074952504017,5800749525.04017,-0.08829367581116850,0,0,0,7,6,10,3,8,1,5,2,4,9
10,1024,2.3978952727983700,6.932447891572510,102.4,4.9480000019073500,0.7567169618772800,1.018655846531210,0.2718706245941750,5.05431651850592,26.895300780385900,0.3365118490590220,1.0,-21.222576869275200,-48.98355744695870,-489835574469.5870,-18.452729941200900,-184527299412.0090,-30.530827505757800,0,0,0,7,6,10,3,8,1,5,2,4,9
75,1024,4.330733340286330,6.932447891572510,13.653333333333300,7.12041332244873,0.8610379702959990,-0.8336120401610700,0.8167386058010630,3.717584199209510,12.809709271741700,0.08081611771248230,1.0000000000000000,-0.004282301957025730,-0.01796252663802830,-179625266.3802830,0.5312565213624590,5312565213.624590,-0.549219048000487,0,0,0,7,6,10,3,8,1,5,2,4,9
84,1024,4.442651256490320,6.932447891572510,12.19047619047620,7.3155475571042000,1.0284573156323500,-0.08346665933938260,-0.8234237493896490,2.7223041808227100,5.47809133728526,0.1303028030429420,1.0,-0.01574837010300120,0.25092922927797800,2509292292.7797800,0.3671145055361270,3671145055.361270,-0.11618527625814900,0,0,0,7,6,10,3,8,1,5,2,4,9
30,1024,3.4339872044851500,6.932447891572510,34.13333333333330,8.677766720453900,0.7107216595810290,-1.098245965134670,0.4148568771656380,3.6225945804203800,12.628548220097800,0.2227908849424760,1.0,-2.8800577315199100,-1.1967256460287900,-11967256460.287900,-0.4416689718403990,-4416689718.403990,-0.7550566741883870,0,0,0,7,6,10,3,8,1,5,2,4,9
3429,1024,8.140315540159990,6.932447891572510,0.29862933799941700,6.885980743122850,1.3312728739581300,-0.48987519289035300,-0.3211849547823340,5.224102347798310,31.836078568730200,0.031975149977377800,0.9699872537953040,-0.0001780784777343230,0.06466509181554030,646650918.1554030,0.4460005827720660,4460005827.720660,-0.38133549095652600,0,0,0,7,6,10,3,8,1,5,2,4,9
126,1024,4.844187086458590,6.932447891572510,8.126984126984130,5.8531031797802600,0.8632683300713920,0.2722550736033110,-0.51751042280087,6.2063715739379200,45.462897925830300,0.06816022810396190,1.0000000000000000,-0.031036483999551200,0.17439343660434800,1743934366.0434800,0.12842985807479900,1284298580.7479900,0.04596357852954920,0,0,0,7,6,10,3,8,1,5,2,4,9
111,1024,4.718498871295090,6.932447891572510,9.225225225225230,7.034945917559100,2.179083859648840,0.20562352057878600,-1.6193288125309400,4.13781107715031,16.783642044104600,0.0756638486294965,1.0,-0.13589506004414400,0.10170406113240800,1017040611.3240800,0.25177978088973000,2517797808.8973,-0.15007571975732200,0,0,0,7,6,10,3,8,1,5,2,4,9
3151,1024,8.05579245097777,6.932447891572510,0.32497619803237100,6.137833061539080,1.1057958212676500,0.5963604659080160,-0.20252414589108000,5.035502971200370,28.866844972933400,0.035204726163239100,0.9475911077197490,-0.002425885972951350,0.042826947885395200,428269478.85395200,0.030560237154734300,305602371.54734300,0.01226671073066090,0,0,0,7,6,10,3,8,1,5,2,4,9
1932,1024,7.566828479208330,6.932447891572510,0.5300207039337480,5.7032536732237300,0.9776419535356670,0.7921051010016290,0.06871976007984680,5.419865453763980,35.70215056696520,0.035593061297663100,0.9418239547174280,-0.0006944650569107310,0.08608804199028250,860880419.9028250,-1.2176981892850000,-12176981892.850000,1.3037862312752800,0,0,0,7,6,10,3,8,1,5,2,4,9
837,1024,6.731018100482080,6.932447891572510,1.2234169653524500,5.575117079872670,0.6841960617281400,1.5734292762774600,4.773984925997670,5.348841703847960,34.93161856706290,0.042782203908938600,0.9351567020386930,-0.013209625164123200,0.1655531435468320,1655531435.4683200,-0.9202255868439270,-9202255868.439270,1.0857787303907600,0,0,0,7,6,10,3,8,1,5,2,4,9
399,1024,5.991464547107980,6.932447891572510,2.5664160401002500,5.919135340473110,1.6059228825193200,0.9590610752093990,1.3850135332601400,4.422951525059300,22.40988900897120,0.04441732531660590,1.0,-0.001945124429069360,0.2796727962015430,2796727962.0154300,0.4950211149598540,4950211149.5985400,-0.2153483187583110,0,0,0,7,6,10,3,8,1,5,2,4,9
1089,1024,6.993932975223190,6.932447891572510,0.9403122130394860,5.879077998074620,0.8518502525336840,0.7790620142768160,2.080999460697350,5.358865598326250,35.18930541167280,0.03780310619265590,0.921690282592401,-0.003498981716437260,0.026977604823857100,269776048.23857100,-4.807620630881490,-48076206308.81490,4.834598235705340,0,0,0,7,6,10,3,8,1,5,2,4,9
18,1024,2.9444389791664400,6.932447891572510,56.888888888888900,4.316611104541360,0.5313627109625930,1.2981906936355900,0.24400115448159900,4.645223409614430,23.2567299388404,0.21847975047010800,1.0000000000000000,-0.08965390876698790,0.4991204620168870,4991204620.168870,0.41643852114262600,4164385211.4262600,0.08268194087426100,0,0,0,7,6,10,3,8,1,5,2,4,9
137,1024,4.927253685157210,6.932447891572510,7.474452554744530,6.701897819546890,1.054503471867080,-0.38834484052147900,-0.4306252363405030,5.190117395718510,29.420257891868500,0.06422224449498430,1.0,-0.05499409286688420,0.264057414434719,2640574144.3471900,0.47776339251767200,4777633925.176720,-0.21370597808295300,0,0,0,7,6,10,3,8,1,5,2,4,9
17,1024,2.8903717578961600,6.932447891572510,60.23529411764710,4.406646896811090,0.09574288209029950,0.9206077459001910,4.021739971502740,3.649908903207750,14.043001086939800,0.2642521156307660,1.0000000000000000,-0.0671414169815423,-1.4723367076471500,-14723367076.471500,-0.029628225263848700,-296282252.63848700,-1.442708482383300,0,0,0,7,6,10,3,8,1,5,2,4,9
58,1024,4.07753744390572,6.932447891572510,17.655172413793100,6.186724111951630,0.7568225646945380,0.42572341856006000,0.24789581086797300,3.521627832321900,11.21866013464890,0.1235738251438320,1.0,-0.14844147546037100,0.5344356390915180,5344356390.9151700,0.24493852160370100,2449385216.037010,0.2894971174878170,0,0,0,7,6,10,3,8,1,5,2,4,9
66,1024,4.204692619390970,6.932447891572510,15.515151515151500,4.801606062686810,0.8381716387214380,0.8070066331167690,0.009050033674761430,4.196881557545280,19.301199496589300,0.13607233053461700,1.0,-0.09043835690872420,0.1426548437804310,1426548437.804310,0.09474697689075720,947469768.9075720,0.04790786688967350,0,0,0,7,6,10,3,8,1,5,2,4,9
20,1024,3.044522437723420,6.932447891572510,51.2,6.171150016784670,0.9955306369011100,0.6182060425028210,-0.5918811370471010,5.279068637096320,40.04651426883610,0.25775803622823200,1.0,-2.7846432001734100,-0.8658965819964820,-8658965819.964820,-0.775966132273892,-7759661322.738920,-0.08993044972259030,0,0,0,7,6,10,3,8,1,5,2,4,9
18,1024,2.9444389791664400,6.932447891572510,56.888888888888900,8.300333261489870,0.6112524068069850,-0.6702485742524880,-0.3578788579194560,3.6909820635974000,12.775483086685100,0.2305157642536810,1.0000000000000000,-0.3017098494056990,-0.14892887458010200,-1489288745.801020,-0.5067389016959650,-5067389016.959650,0.3578100271158640,0,0,0,7,6,10,3,8,1,5,2,4,9
3889,1024,8.266164436612490,6.932447891572510,0.2633067626639240,6.621475693375820,1.2787014324492500,0.05913507668610650,-0.7272999757275160,5.163281232276570,32.20244484926680,0.034127416615321100,0.9692318657412350,-4.05360731885462E-05,0.058639568672238200,586395686.7223820,0.4416549011468900,4416549011.468900,-0.3830153324746520,0,0,0,7,6,10,3,8,1,5,2,4,9
80,1024,4.394449154672440,6.932447891572510,12.8,5.442137485742570,0.7113908890750170,1.5355084204136600,1.2697703734058000,4.7243317306847800,26.622567942143300,0.0760385335279286,1.0,-0.08340024800367490,-0.1513600331128660,-1513600331.1286600,-0.07175206214981930,-717520621.4981930,-0.07960797096304710,0,0,0,7,6,10,3,8,1,5,2,4,9
319,1024,5.768320995793770,6.932447891572510,3.2100313479623800,5.986435725771150,1.1401307732742600,0.8566255141026960,0.2428710164141380,3.877818547177180,18.844920098677900,0.05901976744019980,1.0,-0.0005518588782933430,0.17068039158194900,1706803915.8194900,-0.2443510116724420,-2443510116.724420,0.41503140325439100,0,0,0,7,6,10,3,8,1,5,2,4,9
534,1024,6.282266746896010,6.932447891572510,1.9176029962546800,5.447138571560610,0.9164298782505150,1.0387487361406700,1.6807897830095100,4.501319779047800,23.693260262802800,0.04221625539378450,1.0,-0.0030860321428865000,0.12850787335386100,1285078733.5386100,0.3441112075024960,3441112075.0249600,-0.2156033341486340,0,0,0,7,6,10,3,8,1,5,2,4,9
1238,1024,7.122059881629140,6.932447891572510,0.827140549273021,6.016146275839240,0.8770761029152650,0.5731480954462730,0.6061424680813980,4.889491947586470,29.821724254931200,0.03992806961746660,0.9242871764387800,-0.0065262633737621600,0.03529564466182920,352956446.61829200,-18.782260074138300,-187822600741.38300,18.817555718800100,0,0,0,7,6,10,3,8,1,5,2,4,9
377,1024,5.934894195619590,6.932447891572510,2.716180371352790,6.47697876492609,1.1894375870262400,-0.20269338871064800,-0.7793242926063740,4.504067004445870,24.794422939376100,0.05397692484669500,1.0,-0.061871356848455900,0.03830582624375430,383058262.43754300,-0.4227591533873850,-4227591533.8738500,0.461064979631139,0,0,0,7,6,10,3,8,1,5,2,4,9
655,1024,6.486160788944090,6.932447891572510,1.5633587786259500,5.848345082406780,0.782745405666179,1.3855532386547900,1.1068231676120000,5.3415165787017100,34.74764406523240,0.04239614955153280,0.8899689362935370,-0.02490374168767050,0.024133927073503900,241339270.73503900,-0.18015876014719600,-1801587601.471960,0.20429268722070000,0,0,0,7,6,10,3,8,1,5,2,4,9
16,1024,2.833213344056220,6.932447891572510,64.0,8.239687502384190,0.7379701625371020,-1.1935332611029300,0.3385351949721740,5.70325248297066,43.56660413210010,0.26185144450497600,1.0000000000000000,-0.43349237959315100,0.3651588193805750,3651588193.8057500,0.5098358501849270,5098358501.849270,-0.14467703080435100,0,0,0,7,6,10,3,8,1,5,2,4,9
1255,1024,7.135687347028140,6.932447891572510,0.8159362549800800,7.095332263095450,1.5564379829824100,-0.02321034802920000,-0.9189664593828190,5.090361348915290,31.749377824970700,0.03799247154871380,0.931115472183614,-0.002004559489467980,0.13930586475482400,1393058647.5482400,-1.9173421552730500,-19173421552.73050,2.0566480200278800,0,0,0,7,6,10,3,8,1,5,2,4,9
3134,1024,8.050384453067020,6.932447891572510,0.3267389917038930,7.629880973770880,1.17433835532899,-0.42659410278532100,-0.27958822084891500,5.11044708206519,30.344233618403800,0.03280275349693530,0.9785702749703780,-0.003203208435441860,0.06748409572363430,674840957.2363430,0.23544200686175100,2354420068.6175100,-0.1679579111381160,0,0,0,7,6,10,3,8,1,5,2,4,9
230,1024,5.442417710521790,6.932447891572510,4.452173913043480,6.354052155950800,1.1203610671115100,0.019428387979434700,-1.222094353052770,3.9525900602876300,16.655266099356000,0.058178802242306,1.0,-0.07098752386160360,0.04476169813903200,447616981.39032000,0.11272993865491300,1127299386.5491300,-0.06796824051588150,0,0,0,7,6,10,3,8,1,5,2,4,9
30,1024,3.4339872044851500,6.932447891572510,34.13333333333330,6.015999984741210,0.5537671792932220,-1.0674615721265400,0.9092100238960430,4.092271329876190,15.300182314293500,0.11924470621230400,1.0,-0.0011818930940072900,0.07461360252090090,746136025.2090090,0.22646853090757300,2264685309.0757300,-0.15185492838667200,0,0,0,7,6,10,3,8,1,5,2,4,9
1246,1024,7.1284959456800400,6.932447891572510,0.8218298555377210,5.60365728122656,0.8265470146650650,1.209713863366660,1.2627489734585500,5.551769034361030,37.922667202128400,0.03752709444198720,0.8743785586414720,-0.0039587545258723500,0.11860565779222900,1186056577.9222900,-4.591328269392200,-45913282693.92200,4.709933927184430,0,0,0,7,6,10,3,8,1,5,2,4,9
81,1024,4.406719247264250,6.932447891572510,12.641975308642000,5.388111114501950,0.734305456494607,2.0845383945407700,3.6035782555387200,4.634135658435520,26.71112703006670,0.0758841012762429,1.0,-0.004475468983035750,-1.2693538245433300,-12693538245.433300,-0.25209773283827200,-2520977328.382720,-1.0172560917050600,0,0,0,7,6,10,3,8,1,5,2,4,9
483,1024,6.182084906716630,6.932447891572510,2.12008281573499,6.636362301883740,1.4288097216597800,-0.2709279668291880,-0.8494529037185950,5.044237691388500,31.168976822026500,0.04139092276707960,1.0,-0.0032771214904474500,0.2827667996180970,2827667996.180970,0.4310402307712400,4310402307.7124,-0.1482734311531430,0,0,0,7,6,10,3,8,1,5,2,4,9
30,1024,3.4339872044851500,6.932447891572510,34.13333333333330,6.664299980799360,1.4900228211213100,0.11909444087569100,-1.3470370831995400,3.6684100358208100,14.633580606843000,0.22781861253875900,1.0000000000000000,-0.013580693234625200,0.4380940772754490,4380940772.754490,0.716997643014829,7169976430.148290,-0.27890356573938000,0,0,1,7,6,10,3,8,1,5,2,4,9
123,1024,4.820281565605040,6.932447891572510,8.325203252032520,6.66201625606878,0.6808809343536750,0.1244406261624890,-0.7442556461131400,5.251931159704000,32.535676659925500,0.06670442132933040,1.0,-0.05213569693486610,0.10150800996516700,1015080099.6516700,-0.024170041754327800,-241700417.54327800,0.12567805171949500,0,0,0,7,6,10,3,8,1,5,2,4,9
477,1024,6.169610732491460,6.932447891572510,2.146750524109020,6.42496225768915,1.1880071164756000,0.012332773096878100,-0.6115789565773030,5.1434391220396100,30.029249373379100,0.04154761223866400,1.0,-0.00010832357815626600,0.21806907759534400,2180690775.953440,0.2864563889257530,2864563889.2575300,-0.06838731133040890,0,0,0,7,6,10,3,8,1,5,2,4,9
63,1024,4.1588830833596700,6.932447891572510,16.253968253968300,7.005523802742130,1.0814961018068700,0.7761382321264290,-0.05560680904948120,3.751155036715000,16.575376938023800,0.13134515953453600,1.0,-0.06097832066586470,0.0992636259281392,992636259.281392,0.3709315790891680,3709315790.891680,-0.2716679531610290,0,0,0,7,6,10,3,8,1,5,2,4,9
366,1024,5.905361848054570,6.932447891572510,2.797814207650270,6.2502704682897300,1.2198122124368400,0.1329627269569570,-1.0356293759017500,4.294370641972060,23.01986243483130,0.06157143079144340,1.0,-0.00039301362017840600,0.32744153232190800,3274415323.2190800,0.4135522046435550,4135522046.435550,-0.08611067232164680,0,0,0,7,6,10,3,8,1,5,2,4,9
1044,1024,6.951772164398910,6.932447891572510,0.9808429118773950,5.804956920302230,0.8594781278013830,0.9227892262278060,0.3541899111834040,5.482991597101510,36.5782836407065,0.03747820194421770,0.8888565090419230,-0.00018573022065204700,0.13839370612606400,1383937061.2606400,-2.267661021677840,-22676610216.778400,2.406054727803900,0,0,0,7,6,10,3,8,1,5,2,4,9
11,1024,2.4849066497880000,6.932447891572510,93.0909090909091,4.845818216150460,0.1908073134251400,0.9474294796637480,0.44817433882516500,3.1828296694986100,8.494401384910800,0.46005966375907200,1.0000000000000000,-31.047498045140900,-19.276819835723300,-192768198357.23300,-26.666179852834600,-266661798528.34600,7.389360017111350,0,0,0,7,6,10,3,8,1,5,2,4,9
